Pos x [mm];Pos y [mm];Pos z [mm];Volume [mm³];Equivalent diameter [mm];Surface [mm²];Sphericity;Compactness;PCA 1 x [mm];PCA 1 y [mm];PCA 1 z [mm];PCA 2 x [mm];PCA 2 y [mm];PCA 2 z [mm];PCA 3 x [mm];PCA 3 y [mm];PCA 3 z [mm];PCA deviation 1 [mm];PCA deviation 2 [mm];PCA deviation 3 [mm];PCA min deviation ratio [%];PCA max deviation ratio [%];Projected area x [mm²];Projected area y [mm²];Projected area z [mm²];Projected size x [mm];Projected size y [mm];Projected size z [mm]
13.4754658;14.4736767;-6.8933315;62.1342773;4.9141026;132.4515076;0.57;0.42;-0.8341182;-0.9318992;0.5664816;-0.7253144;0.8088365;0.2625966;-0.4113236;-0.1122608;-0.7903315;1.3729861;1.1177005;0.8980053;27.4324715;41.9422925;20.4836864;18.1288376;23.7309818;5.3498306;5.4998226;4.8498440
-13.9722672;2.0401325;5.6634798;61.6294518;4.9007578;135.5463104;0.56;0.43;0.4279962;-0.9211159;0.9182407;-0.2489779;-0.7851263;-0.6715350;-0.8562856;-0.0375838;0.3614172;1.3692338;1.0627195;0.9301935;28.6523461;42.1759099;23.6834812;20.2137051;20.0912132;4.8998432;5.5998211;5.8998108
6.9150562;9.9641857;-7.4205990;61.6157036;4.9003930;133.4564514;0.57;0.44;-0.2940930;-0.6731752;1.1089034;-0.5437421;0.9074743;0.4066886;-0.7741533;-0.2923186;-0.3827698;1.3301588;1.1333846;0.9117435;28.2937139;41.2782043;24.2034492;20.2861996;19.6212444;4.5998535;5.5998211;6.0998049
-0.5282764;-4.1596651;8.5391512;61.1744957;4.8886685;133.7714233;0.56;0.39;-0.2457447;0.0197869;1.4533002;0.9694510;-0.1010853;0.1653049;-0.0957981;-0.9246470;-0.0036097;1.4740636;0.9886249;0.9296034;27.8357685;44.1389263;22.1960773;24.2184467;16.4339485;4.6498508;4.4498577;6.4997921
-5.5037518;12.0797367;-2.9201221;60.5624275;4.8723097;159.7197571;0.47;0.29;-0.8755010;-1.0468823;0.7170655;0.1486375;-0.7285475;-0.8821666;-0.7219082;0.3323884;-0.3961421;1.5416379;1.1537298;0.8880101;24.2492676;42.0981586;25.4583683;22.6060505;23.5159950;5.8498135;6.6497841;5.2498322
-3.0382195;7.1321659;-9.9867477;60.2989540;4.8652339;126.4268951;0.59;0.49;-0.1804193;0.6884763;1.0811255;0.4018356;0.9335150;-0.5274171;0.8303674;-0.2052855;0.2693014;1.2943659;1.1450287;0.8967583;29.1266710;42.0409471;23.3360043;19.0537777;18.1788368;4.3498611;5.4498253;5.6998172
0.8497391;11.8175220;3.9188356;60.0728493;4.8591452;176.6136780;0.42;0.22;-1.1363761;-0.8579957;0.9936450;-0.3549643;-0.5509931;-0.8817261;-0.5517713;0.5732126;-0.1360706;1.7363288;1.0986511;0.8071800;19.9929133;43.0068582;26.6857891;27.5107365;21.5611191;6.2497997;5.6998138;6.5997887
-12.2169342;11.8672543;8.2358999;60.0651016;4.8589363;163.3945313;0.45;0.29;1.2727979;-0.7497035;0.2752618;-0.2090169;-0.6524360;-0.8104910;-0.4972942;-0.6153219;0.6235740;1.5026107;1.0612522;1.0073565;27.5004774;41.0207421;22.8260365;24.6884174;25.0283985;6.7497835;6.1498051;5.0998363
3.6241436;2.0085258;-5.2967949;58.9423332;4.8284702;130.2116394;0.56;0.41;-0.4972490;-0.3024876;1.2531083;-0.2137616;-0.9816533;-0.3217844;-0.8256721;0.2661360;-0.2633945;1.3816786;1.0549324;0.9066088;27.8015673;42.3697948;23.0385227;21.1086464;18.2463322;4.7498474;4.9998417;6.1498027
14.6760159;3.7302361;-8.0614004;58.6988564;4.8218126;125.0519867;0.58;0.53;-0.8897494;-0.1545007;0.8329335;-0.6987138;0.4796933;-0.6573960;0.2215784;0.8676956;0.3976414;1.2285368;1.0726025;0.9798527;32.9737902;41.3424551;18.8937893;21.4311256;18.9187889;5.3498306;4.6998501;5.1998329
1.7370491;-1.4643478;1.1743021;58.4115105;4.8139319;125.6969376;0.58;0.55;-0.8103043;-0.2125571;0.9241363;0.2129713;0.9607458;0.4077156;-0.7093611;0.3837435;-0.5337210;1.2473178;1.0651860;0.9671145;32.8983694;42.4300551;20.4236908;20.6111794;19.1362743;5.1998329;5.0498390;5.3998280
2.7468262;1.9068947;-10.7087383;58.3810120;4.8130937;121.9671860;0.60;0.51;-0.0521518;-0.1023548;1.2495623;-0.8315288;-0.6640373;-0.0890977;-0.6222362;0.7741601;0.0374437;1.2548316;1.0678595;0.9939334;32.9851031;41.6433781;21.0636501;20.4786873;16.9139175;4.5498543;4.4998550;5.6998167
-6.9526453;6.7917004;-9.8745556;58.2751503;4.8101830;120.4722748;0.60;0.53;0.5566161;1.0133942;0.5261429;-0.7411017;0.0116904;0.7615083;-0.5383282;0.5722470;-0.5326873;1.2702817;1.0626681;0.9492205;31.9696158;42.7829087;19.9212227;18.5038147;19.7287369;4.5498543;5.3998260;4.8498440
-12.3034487;12.0493202;-11.7940321;58.2642746;4.8098836;133.9214172;0.54;0.46;-0.7081993;1.0775309;0.0558633;-0.8182721;-0.5107574;-0.5216812;-0.3531049;-0.2747345;0.8228368;1.2906353;1.0966283;0.9366016;30.0816059;41.4524049;19.4537525;18.6063080;23.9184685;5.6998177;5.7498169;4.6998491
12.7918320;7.5405598;-9.6478386;58.0895424;4.8050709;127.3768463;0.57;0.46;-0.4422339;-0.6859680;1.0328747;0.0350904;-0.8785823;-0.5684729;-0.8754270;0.1451740;-0.2784062;1.3164167;1.0470433;0.9300312;29.9510628;42.3943639;21.9610920;19.2387676;18.8012962;4.7498455;5.2498322;5.8498120
-0.3816395;-5.0343351;-11.4334831;58.0511703;4.8040123;123.9020538;0.59;0.48;-0.3003155;0.1652385;1.2267503;0.4599462;0.9885176;-0.0205520;-0.8054439;0.3696295;-0.2469650;1.2737383;1.0904769;0.9199770;29.8988074;41.3958818;22.2510738;19.7762318;16.9589138;4.6498508;4.9998398;5.8498125
6.6554680;-3.1895161;4.4698305;58.0031738;4.8026881;124.9919891;0.58;0.57;0.4521755;0.1730074;1.0558342;-0.8341430;-0.5656740;0.4499237;-0.5258191;0.8444294;0.0868223;1.1615421;1.1037269;0.9985414;34.4171405;40.0353551;20.2262039;20.6161785;18.3088284;5.0998344;4.7998466;5.3998260
-10.1495886;0.7121258;7.9050760;57.7188263;4.7948270;127.3768311;0.57;0.51;0.7352059;-0.4220409;0.8856748;0.6663357;-0.4786211;-0.7812028;-0.4992454;-0.7714574;0.0468135;1.2259960;1.1328545;0.9201000;30.7109416;40.9210831;19.7962303;21.3911285;18.0088482;5.3998270;4.6998501;5.4998226
10.9468460;10.9121857;-8.2947474;57.5482178;4.7900982;125.2119675;0.58;0.52;-0.3272992;-0.5411485;1.0761150;-0.3164336;-0.8943776;-0.5460008;-0.8566129;0.3535791;-0.0827327;1.2481947;1.0946043;0.9304023;31.1949342;41.8500155;22.8935318;19.3662586;17.8638573;4.3498592;5.1998329;5.8998103
7.0979900;10.9258289;7.2374697;57.3826103;4.7854991;127.4068298;0.56;0.43;-0.3789102;-1.0129172;0.7606820;-0.7715049;0.6064016;0.4231775;-0.5642244;-0.2704224;-0.6411430;1.3221993;1.0686543;0.8958470;28.1806618;41.5924340;21.5586185;18.3488235;20.9536591;4.7498474;5.9998055;5.0498371
-2.4815731;-0.8360958;-6.0868025;57.2988663;4.7831697;122.8471222;0.59;0.51;0.3581915;0.1991969;1.1630706;-0.8454232;-0.4733781;0.3414400;-0.4858361;0.8683264;0.0009066;1.2331722;1.0273308;0.9950016;33.2260966;41.1793292;19.8862247;20.9661560;17.7013664;4.8498440;4.7998466;5.5998201
-11.1058903;14.1312275;7.0972471;57.2534981;4.7819071;152.2452393;0.47;0.34;1.2453458;-0.4187573;0.1719337;0.2207592;0.2198928;-1.0634322;-0.2797791;-0.9352883;-0.2514753;1.3250680;1.1081405;1.0081073;29.3474913;38.5746837;17.7688618;25.4808674;25.9833374;6.4997921;5.3498287;5.5498219
-5.2785587;0.2400608;-9.8723173;57.1280098;4.7784109;123.6670761;0.58;0.51;-0.0607731;0.4952582;1.1700785;0.8661335;-0.5311343;0.2697992;-0.5368921;-0.7322491;0.2820527;1.2720290;1.0512290;0.9507869;31.8108618;42.5587893;20.5136852;20.9336586;17.2038994;4.7498474;4.9998417;5.7498150
-0.9297314;-6.4505253;-5.8104801;57.0666389;4.7766991;127.0718536;0.56;0.38;0.3442589;0.1009133;1.3954933;0.7202726;-0.6792756;-0.1285655;0.5701957;0.6399919;-0.1869437;1.4408675;0.9983672;0.8773031;26.6751379;43.8107878;22.2235756;22.5835533;15.7139940;4.3998585;4.4498568;6.4997907
6.9160271;-2.5099802;-10.5458937;56.7931671;4.7690568;122.4371567;0.58;0.53;0.4254327;-0.0143731;1.1434343;-0.8565431;-0.6257205;0.3108250;0.4966959;-0.7765722;-0.1945651;1.2200991;1.1053526;0.9421394;32.0441872;41.4981872;19.4162560;20.8086662;17.6563702;4.8998451;4.5998535;5.4498253
1.3127060;6.8455563;-2.8222256;56.4670715;4.7599115;121.4072189;0.59;0.54;0.2323254;1.1050059;-0.3274772;1.0469571;-0.2525341;-0.1093723;0.1599558;0.2494501;0.9551983;1.1756930;1.0825225;1.0001075;34.1692448;40.1682287;18.9837837;18.3463249;20.5036869;4.9998398;5.4498253;4.5998535
-11.2797928;5.9886703;-9.9529381;56.3629570;4.7569842;119.6973343;0.59;0.57;0.5080428;0.8603836;0.6801696;0.8763652;-0.5885718;0.0899283;0.3621193;0.4172201;-0.7982442;1.2087175;1.0594904;0.9707713;33.8146985;42.1030343;19.3512592;18.6238060;19.3162632;4.7998457;5.2498322;4.8998427
-1.0300179;1.5042324;1.2163162;55.8960037;4.7438111;122.3871536;0.58;0.54;-0.9123042;0.0425346;0.8176597;0.0912395;1.0828755;0.0454695;0.6121716;-0.0804355;0.6872150;1.2258368;1.0876633;0.9238444;31.6911101;42.0505077;19.0037823;19.1237736;19.7987328;5.2498322;5.0498371;4.9998379
-9.1225061;2.7749233;-10.0973005;55.8910027;4.7436695;119.5473328;0.59;0.48;-0.9581906;-0.3856611;-0.7283733;-0.7384298;0.3447354;0.7888886;-0.0322976;0.7862135;-0.3737982;1.2638795;1.1342250;0.8711486;28.8499504;41.8560743;16.6264343;21.5411186;17.9688492;5.4998231;4.4998550;5.0498381
15.2442188;11.6296463;-9.7278013;55.8691292;4.7430506;124.1870422;0.57;0.44;-0.9521996;-0.5444689;0.6723696;-0.3575946;0.9567803;0.2683578;-0.5266004;0.0100691;-0.7376097;1.2865502;1.0560863;0.9063540;29.1713566;41.4081216;19.0712776;18.6938019;20.5961819;5.2998314;5.1998310;4.9498415
12.7258053;-7.0235472;8.1046038;55.7961349;4.7409840;137.1762085;0.51;0.29;-0.6227662;-0.0560096;1.1151271;-0.8739325;0.3547606;-0.4702474;0.2573113;0.8831506;0.1880591;1.2784691;1.0539192;0.9388984;26.1520356;35.6104195;21.6161137;23.0360241;18.6338081;5.4498291;4.7998447;6.4497929
2.8764763;-1.9336185;-10.9906883;55.7528915;4.7397590;120.9622421;0.58;0.51;-0.1661432;0.4420369;1.1290603;1.0080906;0.6071997;-0.0893816;0.4333954;-0.6714512;0.3266539;1.2238371;1.1802233;0.8633546;29.1566938;41.3306952;19.8137302;20.8686619;17.7138653;5.0998383;4.8498440;5.4498253
-9.0806484;6.3878689;-6.0510654;55.5634079;4.7343831;118.8673859;0.59;0.50;0.0151887;0.9809868;0.7528850;-1.0252019;0.2029934;-0.2438119;-0.2717584;-0.5325234;0.6993446;1.2366898;1.0731679;0.9200634;30.9089452;41.5458053;18.6488037;18.6088066;18.8387947;5.0498390;5.3998280;4.8498449
-8.7022133;-6.6279030;0.5482244;55.4720421;4.7317867;123.2021027;0.57;0.42;0.0052545;0.4146826;1.2689432;1.0257990;-0.1447319;0.0430498;0.1291480;0.8341098;-0.2731166;1.3349930;1.0368531;0.8871364;28.1076670;42.2973663;18.9962826;22.4435616;16.8789196;4.8998437;4.3498611;5.9498081
-8.8724184;4.1452293;-2.8966141;55.3315582;4.7277889;121.5372086;0.58;0.55;-0.0695136;0.4709470;1.0357386;1.1062471;-0.0893185;0.1148586;-0.1122039;-0.8830462;0.3939877;1.1399024;1.1157745;0.9734405;33.7970644;39.5764887;17.9013519;20.8261642;17.9188538;5.2498317;4.7498474;4.9998379
15.9893017;7.9637623;-7.8875742;55.0703316;4.7203374;122.8271332;0.57;0.52;-0.5382600;-0.0468143;1.0581588;0.1032819;1.0860348;0.1005846;0.8292544;-0.1174484;0.4166259;1.1881142;1.0955620;0.9354326;31.8700701;40.4789001;21.2761364;19.0437794;18.7787971;4.8998489;5.0498371;5.4498248
10.8968582;2.9890289;-4.3230162;54.9112206;4.7157869;121.6722107;0.57;0.52;-0.6082228;-0.1959906;1.0731655;0.2457046;-1.0142723;-0.0459805;0.7840905;0.1684038;0.4751432;1.2490124;1.0446211;0.9321581;31.7706525;42.5699621;20.7436695;18.8237934;18.2238331;4.8998432;4.8998432;5.4998245
10.2869740;3.4629498;-8.5124702;54.4868889;4.7036080;119.4973450;0.58;0.54;0.2669700;1.0484810;-0.5336430;1.0546818;-0.2445990;0.0470558;0.0579984;0.4110223;0.8365760;1.2063831;1.0836958;0.9338964;32.2878212;41.7085677;18.9112873;17.1963978;20.3211994;5.1498337;5.2498322;4.7498484
8.4000893;5.6640778;-1.7355452;54.1314201;4.6933570;119.3323517;0.58;0.41;-0.7653702;-0.1827354;1.0176815;0.3489560;0.8398208;0.4132388;-0.6703488;0.4838580;-0.4172691;1.2864134;0.9989172;0.9260667;29.3283820;40.7405049;18.6213055;20.2187042;17.3663883;5.0498390;4.6498508;5.2498312
-9.3769760;9.7036953;-8.3778429;54.0354309;4.6905813;123.9470520;0.56;0.47;1.2202021;0.2296322;0.2009097;0.1831965;-1.0365076;0.0720660;-0.1554388;0.0353545;0.9036306;1.2577714;1.0550368;0.9175835;30.4953039;41.8012351;16.6239338;19.2287674;22.5935535;5.7498169;5.3498306;4.2998619
10.2339325;0.3489952;-11.0025501;53.9979362;4.6894960;117.7824554;0.59;0.48;-0.2085708;-0.8368256;0.9146300;0.9027805;-0.4080635;-0.1674822;0.3851788;0.5933046;0.6306699;1.2571106;1.0047779;0.9476907;31.6788495;42.0219541;19.4062557;18.6463051;17.3613892;4.7498493;5.2498322;5.0998363
9.2038231;0.3611660;3.6454496;53.9244423;4.6873674;123.4320908;0.56;0.33;-0.5112975;-0.6611630;1.1415259;-0.6376616;-0.4649182;-0.5548902;-0.5799071;0.6535800;0.1188040;1.4147942;0.9647095;0.8818013;25.8938134;41.5449828;21.2311382;20.3336964;17.0364094;4.7498474;4.8998432;5.9498081
-9.6794500;-0.6623955;-10.3879261;53.8020782;4.6838193;117.3524704;0.59;0.49;0.9838188;0.1610987;0.7997690;-0.6633198;0.4176592;0.7318389;0.1371713;0.7936453;-0.3286035;1.2780777;1.0723901;0.8698673;29.2911917;43.0369318;16.7664261;21.4036274;17.6138725;5.3498287;4.1998653;5.4498253
12.7986984;6.2442513;-5.0529842;53.7928276;4.6835508;122.2271652;0.56;0.45;-0.8846239;-0.0105742;0.9462916;-0.5375205;0.6869500;-0.4948153;0.4686282;0.6877839;0.4457743;1.2954301;1.0028315;0.9441260;30.8425695;42.3189223;18.3763218;20.7986660;18.5813103;5.2998276;4.4998550;5.5498223
3.6444569;-5.0083818;7.2116556;53.7414589;4.6820598;122.0471802;0.56;0.52;-0.5078737;0.4136508;0.9212780;-0.4229570;-0.9695874;0.2021777;-0.7964386;0.2339691;-0.5441048;1.1303962;1.0769718;0.9925250;34.1886520;38.9377832;20.0387154;19.6137428;19.1362743;4.9498425;4.9998398;5.5498238
-8.7685814;1.6057339;-6.3710747;53.4399872;4.6732883;118.5223999;0.58;0.57;-1.1007788;-0.2405064;0.1765223;0.0503784;-0.7984940;-0.7737687;0.2397668;-0.6179169;0.6532727;1.1404899;1.1130357;0.9306313;33.0270201;40.4746622;17.0889053;19.6437416;18.9612865;5.4498262;5.0998344;4.6998491
13.8802280;-1.7826633;2.0239210;53.3932419;4.6719251;123.6020660;0.55;0.31;-0.4981141;-0.2474000;1.3871502;-0.6596577;-0.5936040;-0.3427476;-0.5413625;0.6472001;-0.0789698;1.4944932;0.9513095;0.8474535;24.5147347;43.2319909;21.3136330;21.8486004;15.4990082;4.4998589;4.3498611;6.5497894
8.1034451;1.6594582;-0.7617588;53.3763695;4.6714330;117.9424362;0.58;0.52;-0.5269208;-0.1778353;1.0913438;-0.7270793;-0.5639961;-0.4429508;-0.5248796;0.7763306;-0.1269178;1.2248682;1.0212450;0.9456722;32.6417297;42.2787249;18.5363121;20.5861797;16.7139301;5.0498390;4.2998619;5.6498184
6.0308590;-4.6680174;-7.1553450;53.2497559;4.6677365;119.4823303;0.57;0.49;0.0391620;0.4012518;1.1428274;1.0421547;0.3271090;-0.1505617;0.2900543;-0.7994750;0.2707598;1.2118545;1.1026130;0.8925260;30.2032530;41.0093933;18.4788151;21.3161335;16.8989182;5.0498390;4.4998560;5.5998201
15.6102734;8.7776794;-3.4167824;52.9807816;4.6598639;117.9824371;0.58;0.43;0.2979560;1.0755540;-0.5791653;0.3794241;-0.5676509;-0.8589730;-0.7831604;0.0226244;-0.3608876;1.2573888;1.0972806;0.8626077;28.0176491;40.8402145;21.5386200;16.0839691;18.6813049;4.0998688;5.3998280;5.2498302
14.5603199;6.5958748;5.7568731;52.8425446;4.6558075;121.1672363;0.56;0.51;0.6870782;0.2402566;-0.9061404;-0.7474185;0.6840238;-0.3853637;-0.3889486;-0.6949563;-0.4791818;1.1622779;1.0839871;0.9294409;31.8314672;39.8056597;18.2838287;19.8762264;19.0287819;5.2498322;4.8498440;5.3998260
12.5775127;0.2762985;-6.9927664;52.8331718;4.6555324;115.1676178;0.59;0.43;0.0011630;0.0594572;1.2673544;-0.5539237;-0.8204535;0.0389994;-0.7704124;0.5190150;-0.0236424;1.2687488;0.9907050;0.9292312;30.1402897;41.1527902;20.0362148;19.3037624;15.6439991;4.2998638;4.5998516;5.7498155
2.0803738;9.9054756;9.1891298;52.7571793;4.6532993;142.6558533;0.48;0.33;-1.1182674;0.0161202;0.6619860;-0.3461494;-0.9401827;-0.5618421;-0.3512221;0.4910080;-0.6052626;1.2996182;1.1486642;0.8548617;25.4880637;38.7486637;17.8163586;22.4660606;24.2959442;6.0498085;5.3498287;5.3498287
-7.8613186;3.4820728;7.8623037;52.7566795;4.6532845;118.3224182;0.57;0.54;0.5197421;0.0000202;1.0693003;0.4223665;-0.9946303;-0.2052758;-0.7292050;-0.3828059;0.3544432;1.1889217;1.0999186;0.8966104;31.3295037;41.5434927;20.5911808;17.6813660;17.3463898;4.4498577;4.9998398;5.1498337
11.5112782;-0.0171185;-1.3592405;52.6245651;4.6493969;119.4073486;0.57;0.41;-0.4167609;-0.2008321;1.1978432;-0.8586478;0.3552320;-0.2391873;0.2909820;0.8696948;0.2470545;1.2840761;0.9595188;0.9497765;30.2345991;40.8764839;19.5812454;20.8986607;15.6989956;4.6498508;4.6498508;5.6998158
4.9858036;-6.2439651;-2.1447096;52.6091919;4.6489444;120.1273041;0.57;0.39;-0.6553971;0.0275161;1.1789697;-0.8299540;0.2489649;-0.4671876;0.2018624;0.8464383;0.0924615;1.3491746;0.9844142;0.8750745;27.5107324;42.4155682;19.2212677;21.6711102;15.8014889;5.1498337;4.1998653;6.2997990
10.4930878;-3.1696014;-8.2318993;52.6089439;4.6489367;118.6223907;0.57;0.44;-0.9100274;-0.3544379;0.8680436;0.4080873;-0.8804527;0.0683202;0.5357610;0.3014592;0.6847649;1.3066276;0.9728308;0.9202285;30.1116288;42.7553475;18.3438244;19.4462528;19.0237827;5.1998329;4.6998501;5.2498317
11.5344143;5.0475483;8.1358519;52.4913292;4.6454697;121.4122162;0.56;0.52;-0.3056470;0.6538730;0.8833544;0.0171443;-0.8521771;0.6367271;-0.9385659;-0.1683943;-0.2001025;1.1407387;1.0639179;0.9743221;33.7532669;39.5184070;20.2037048;18.5438118;19.1237755;5.0498409;5.3498287;5.2498322
11.0734482;-2.7769337;-4.2178440;52.3732147;4.6419830;119.4323425;0.57;0.42;-0.8882262;-0.0176111;0.9744253;-0.2900230;-0.9272778;-0.2811261;0.5982960;-0.3505489;0.5390342;1.3186207;1.0114293;0.8782941;28.3014923;42.4902499;19.2512665;19.4812508;18.0188465;5.0498390;4.7498474;5.2998309
-5.9950762;9.0559673;-5.9700260;52.2840996;4.6393485;119.7573242;0.56;0.48;-0.8898095;0.8237262;0.4960849;0.7106152;0.8023907;-0.0577283;0.2656216;-0.1795175;0.7745163;1.3101093;1.0733765;0.8382463;28.2234967;44.1109747;17.2163963;17.8488560;21.8635998;5.6998167;5.3998280;4.4498572
-3.5498447;0.3703842;-1.3075686;52.1456146;4.6352487;120.6972656;0.56;0.43;-0.4270263;0.7882171;0.8931857;0.9148119;0.3834881;0.0989457;-0.1938723;0.6297984;-0.6484725;1.2654717;0.9968622;0.9245263;30.0036877;41.0683960;20.0237160;19.3937569;18.7462997;5.0498390;5.0498371;5.3498268
1.6941566;4.3101368;-7.2007666;51.9903793;4.6306448;115.0976105;0.59;0.52;-0.2295936;0.0993425;1.2006899;0.9047163;0.5206959;0.1299168;-0.4264111;0.7772853;-0.1458484;1.2264739;1.0519098;0.8984824;31.1059356;42.4611777;18.4563160;20.5261841;15.7439919;4.7498493;4.0498695;5.6998172
14.5635853;3.9978161;3.0131464;51.8420181;4.6262360;124.9719849;0.54;0.30;-0.6875372;-0.5380425;1.1715091;0.3043469;-0.8432742;-0.2086775;0.7106022;0.1376220;0.4802454;1.4610375;0.9204807;0.8686374;25.0309289;42.1017200;20.9511566;20.2012043;17.7238655;4.7498474;4.7498493;6.0998058
5.2859478;0.7883511;11.2243872;51.7242775;4.6227307;117.4324646;0.57;0.52;0.3476776;-0.5784592;1.0090269;0.7865801;-0.3927077;-0.4961629;-0.5254043;-0.7429615;-0.2448910;1.2139317;1.0095074;0.9423444;32.8401625;42.3048198;18.8062954;19.0337791;17.4888802;5.0498371;4.6998482;5.2998295
7.6543655;-5.1989298;0.2825480;51.6849060;4.6215577;118.1074371;0.57;0.42;-0.5577823;0.0189134;1.2138178;0.7671215;0.4924303;0.3448403;0.4013337;-0.7626793;0.1963076;1.3359762;0.9746168;0.8839034;28.6808074;43.3496237;19.1112747;21.0611496;15.5440054;4.7498474;4.0998688;5.8998108
-12.2893105;12.4708595;-8.1995621;51.6411629;4.6202536;120.1122971;0.56;0.49;-0.9254507;-0.7910092;-0.0751778;0.6067428;-0.7659990;0.5906230;-0.3108183;0.2967245;0.7041336;1.2197566;1.1418085;0.8248985;28.1393319;41.6089177;17.2488937;17.3013916;22.7435436;5.5498223;5.6998196;4.2998624
-8.2467909;12.7082672;-10.4825077;51.5944176;4.6188588;126.3968964;0.53;0.50;-1.0196599;0.5509594;0.1430643;-0.5434103;-0.9578241;-0.1843332;0.0246542;-0.1846795;0.8869430;1.1677884;1.1165574;0.9063014;31.1859459;40.1837468;17.0739059;18.4363174;22.7035465;5.5998211;5.5998192;4.8998427
11.9242363;1.5675812;10.1751623;51.4935493;4.6158471;120.3222885;0.56;0.56;-0.9297428;-0.6043245;0.1469161;0.2107642;-0.0703788;1.0443027;-0.5009491;0.8085273;0.1555922;1.1185768;1.0676811;0.9637818;34.3415350;39.8572028;17.9988461;19.9587212;18.5988102;5.2498322;4.7498474;5.0998363
8.5434380;-0.9341164;9.3397760;51.4920502;4.6158023;121.0222473;0.55;0.48;-0.6260756;-0.2710520;1.0345563;-0.4049685;-0.7956605;-0.4535338;-0.7095812;0.5271938;-0.2912887;1.2392523;1.0013831;0.9307459;31.6618264;42.1565026;19.5062504;19.7112370;18.2588310;5.0498390;4.8498459;5.5498219
-2.0391636;-1.8009605;-10.7690268;51.3333168;4.6110544;112.1928101;0.60;0.54;0.9226806;0.3160981;0.7455953;-0.5023997;-0.4205789;0.8000300;-0.3960500;0.7779909;0.1602829;1.2276684;1.0340890;0.8875900;31.3546121;43.3680713;17.1114025;19.9562206;17.1014061;5.1498356;4.3998604;4.9998398
-1.6122990;-9.8252802;6.8862696;51.3110695;4.6103883;117.5724640;0.57;0.41;-0.3337514;0.1721356;1.2558442;0.7342166;0.5921517;0.1139595;-0.5349891;0.7094154;-0.2394158;1.3107882;0.9501076;0.9202192;29.6249986;42.1987414;20.2012043;19.9887180;15.6814966;4.5998516;4.3498602;5.7998142
9.4776344;6.6224194;-6.5911093;50.9880981;4.6006947;114.5976563;0.58;0.44;-0.4105931;-0.7863081;0.8970057;0.7009246;-0.6116875;-0.2153610;0.5568038;0.4189888;0.6221522;1.2615412;0.9549017;0.9341603;30.8139503;41.6128486;18.6788025;17.2988911;17.6863670;4.5998516;4.9498425;4.9998403
-6.7839508;-1.6010818;-7.0868454;50.9367294;4.5991488;117.1374893;0.57;0.47;0.6258529;0.6606355;0.8617117;-0.9099042;0.3068737;0.4255885;0.0108897;-0.6840530;0.5165235;1.2532670;1.0503441;0.8572302;28.9641917;42.3455298;17.7113647;19.9987183;18.0438442;5.1998329;4.6998501;5.1498356
-3.7338161;-4.2248621;-8.3173923;50.8434868;4.5963407;114.1926804;0.58;0.50;0.2424807;0.5782820;1.0257044;0.9929966;-0.2255994;-0.1075577;0.1255830;0.7753224;-0.4668074;1.2021965;1.0239658;0.9136767;31.5232307;41.4775997;18.2613297;19.4712524;17.4263840;4.7998447;4.7998466;5.2998295
11.0262375;4.6850357;4.1811991;50.5616417;4.5878320;115.8025818;0.57;0.50;0.0550497;1.2065520;-0.2098138;-0.5476332;0.1715628;0.8429015;0.7539914;0.0490484;0.4798851;1.2258956;1.0197151;0.8950970;30.9702814;42.4158901;20.2212029;15.8764820;19.3662605;4.4998589;5.6498184;4.6498508
9.1011467;-6.2840481;5.6099253;50.5118942;4.5863271;115.1976166;0.57;0.52;-0.0142102;-0.2207877;1.1509314;0.9220802;-0.4225454;-0.0696739;0.3931430;0.8308371;0.1642368;1.1720034;1.0166764;0.9337159;32.7737123;41.1376804;18.6213055;19.6612396;16.8439217;4.8998432;4.5998516;5.4998245
3.3791924;-5.2817659;-11.0745115;50.4813995;4.5854039;120.5422745;0.55;0.30;0.2936830;0.5271304;1.3647630;-0.7480613;-0.5674904;0.3801644;-0.4801004;0.5577567;-0.1121170;1.4922112;1.0129985;0.7444187;21.7089236;43.5162365;21.7236080;20.9661560;14.3265829;4.3998585;4.5498543;6.3997946
1.5152168;-6.9390621;4.8133440;50.4454002;4.5843134;115.5426025;0.57;0.54;-0.5796441;-0.2507846;0.9355897;0.5064558;-0.9102469;0.0697830;0.6845454;0.4220641;0.5372438;1.1288084;1.0439907;0.9671460;34.2551112;39.9809927;18.9687843;18.7187996;17.8238583;4.6498528;4.6498508;5.3998280
-8.0402279;-2.7967691;7.6623869;50.3977814;4.5828705;116.0625610;0.57;0.43;0.0800867;-0.1975293;1.2328961;0.9188093;-0.2985278;-0.1075130;0.2961171;0.8682202;0.1198673;1.2511852;0.9720537;0.9251270;30.4981738;41.2471682;19.4512539;19.6287422;15.5965014;4.4498577;4.5498543;5.7998142
14.8869610;2.7845898;7.4084406;50.3157883;4.5803838;117.4974670;0.56;0.52;-0.7017575;-0.3151462;0.8454016;0.5603172;-0.8078885;0.1639502;0.5412759;0.5047728;0.6374741;1.1430156;0.9967541;0.9768052;34.2052847;40.0255620;18.0088463;19.2012691;17.9513512;5.0998344;4.6998501;5.3498287
